caseid,state_name,X_trump,X_harris,selfvoted_2024,likely_voter,validated_voter,CC24_363_names
1855673404,Washington,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855650352,West Virginia,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855635988,Texas,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855636914,Hawaii,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855636142,California,,,,0.0,0,No
1855677478,Arizona,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855677380,Florida,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855636218,Texas,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855650192,Oregon,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855649126,South Carolina,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855677242,Nevada,,,,0.0,0,Undecided
1855650216,New Mexico,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855676852,Michigan,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855681002,Nevada,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1855677236,Florida,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855672284,Texas,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855649040,Wisconsin,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855681666,Kentucky,,,,1.0,0,"Yes, definitely"
1855683386,Pennsylvania,0.0,1.0,1.0,1.0,1,Probably
1855681936,Ohio,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855637344,California,0.0,1.0,1.0,1.0,1,I plan to vote before November 5th
1855680910,North Carolina,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855635632,Texas,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855660744,Missouri,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1855693842,Georgia,,,,1.0,0,"Yes, definitely"
1854515610,North Carolina,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855680914,Pennsylvania,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855694026,Hawaii,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855677370,Rhode Island,1.0,0.0,1.0,1.0,1,I plan to vote before November 5th
1854900108,Ohio,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855681584,Colorado,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855698068,Virginia,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855681582,Pennsylvania,,,,0.0,0,No
1854032126,Nevada,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1855677752,Louisiana,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855711140,Washington,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1855728370,Texas,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1854579400,Michigan,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1855728624,Kentucky,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855275228,Iowa,,,,1.0,1,Probably
1855680894,Florida,,,,0.0,0,No
1855681560,Nebraska,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855485358,Texas,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855684298,New Jersey,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855537386,Texas,0.0,0.0,1.0,1.0,0,Probably
1855557810,Texas,,,,0.0,0,No
1855488448,Washington,,,,0.0,0,No
1855732718,Wisconsin,,,,0.0,0,No
1855697762,North Carolina,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855646240,North Carolina,1.0,0.0,1.0,1.0,1,I plan to vote before November 5th
1854138196,New Jersey,,,,1.0,0,"Yes, definitely"
1855702912,Kentucky,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855732376,Montana,0.0,0.0,1.0,1.0,1,Probably
1851008598,Alabama,,,,0.0,0,Undecided
1855732304,California,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855732760,Florida,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855733260,Massachusetts,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1854837740,Colorado,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855732100,Florida,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855728580,Georgia,0.0,0.0,1.0,1.0,1,"Yes, definitely"
1855748318,Washington,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855733466,Utah,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1855694456,Texas,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1855716312,Illinois,,,,0.0,0,Undecided
1855732368,Arizona,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1854799870,Florida,,,,1.0,0,"Yes, definitely"
1855732804,New Mexico,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1855733168,New Mexico,1.0,0.0,1.0,1.0,1,I plan to vote before November 5th
1855733456,New Mexico,,,,1.0,1,"Yes, definitely"
1855538950,Florida,,,,1.0,0,Probably
1855683364,Alabama,,,,0.0,0,No
1855733678,Arizona,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855751392,New York,,,,0.0,0,Undecided
1855732576,Iowa,,,,1.0,0,Probably
1854699040,North Carolina,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1855752064,Iowa,,,0.0,1.0,1,"Yes, definitely"
1854442250,Alabama,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855751312,North Carolina,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1855752630,Massachusetts,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1852628594,New York,,,,1.0,1,I plan to vote before November 5th
1849277536,Kansas,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855753212,Pennsylvania,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855728396,Georgia,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855733612,Mississippi,,,,1.0,1,"Yes, definitely"
1855752580,Pennsylvania,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855739146,New Mexico,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855694106,New Jersey,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1855732270,Virginia,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855744768,Oregon,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1854443202,Pennsylvania,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1854491436,Pennsylvania,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855732772,California,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855559542,Florida,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855732868,North Carolina,1.0,0.0,1.0,1.0,1,I plan to vote before November 5th
1855773626,New York,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1855753494,Texas,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855770218,New York,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1855770106,Hawaii,0.0,0.0,1.0,1.0,1,"Yes, definitely"
1855753280,Wisconsin,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1854171976,Washington,,,,0.0,1,No
1855757364,Illinois,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855769914,Missouri,,,,1.0,1,"Yes, definitely"
1855677692,Wisconsin,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855773944,Oregon,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855701976,New York,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855774094,Washington,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855753666,Florida,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855793808,Michigan,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1852720704,Massachusetts,,,,0.0,0,Undecided
1855733254,Texas,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855790126,Pennsylvania,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855773992,Massachusetts,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1854721640,New York,,,,1.0,1,I plan to vote before November 5th
1855577818,Texas,,,,1.0,0,"Yes, definitely"
1855631706,California,0.0,0.0,1.0,1.0,0,Probably
1855632828,Texas,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855770560,Florida,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855539508,Illinois,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855809624,Michigan,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855800528,California,,,,1.0,1,Probably
1855752524,Alabama,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855770534,North Carolina,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1855812878,Iowa,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855732922,Michigan,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855813066,Louisiana,0.0,0.0,1.0,1.0,0,"Yes, definitely"
1855805604,Oklahoma,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855488318,Virginia,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1855827322,Texas,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855822360,Minnesota,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855817096,Texas,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1854748942,New Mexico,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855823524,Missouri,0.0,1.0,1.0,1.0,0,Probably
1855795236,California,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855825708,Wisconsin,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855827334,Florida,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1855791102,New Mexico,,,,1.0,1,"Yes, definitely"
1855839288,Minnesota,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855649330,Virginia,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855813322,Ohio,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855813006,Texas,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855824696,New Jersey,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855843166,Michigan,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1855839248,Florida,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855822742,Michigan,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855827934,Michigan,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1855827498,West Virginia,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855800300,Michigan,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855843302,Michigan,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855843080,New Jersey,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855843674,Texas,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855843684,Michigan,,,,1.0,0,"Yes, definitely"
1855842600,Texas,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855839462,Illinois,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855858364,California,,,,1.0,1,"Yes, definitely"
1855844054,Michigan,,,,1.0,0,"Yes, definitely"
1855752618,Pennsylvania,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855840468,California,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855693798,Louisiana,,,,0.0,0,No
1854722130,South Carolina,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855732012,Pennsylvania,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855869960,Wisconsin,,,,0.0,0,Undecided
1855869364,Florida,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855869378,New Hampshire,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855870034,Michigan,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855865784,Maryland,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855869766,Washington,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855885592,Michigan,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855827442,Tennessee,,,,1.0,1,"Yes, definitely"
1855878412,Hawaii,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855885366,District Of Columbia,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1855870182,Kentucky,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855885698,California,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855885726,California,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1855888892,Florida,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855885236,Wyoming,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1854647090,North Carolina,1.0,0.0,1.0,1.0,1,I plan to vote before November 5th
1855875798,Michigan,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1855890920,New York,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1855842740,Ohio,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1855885870,Rhode Island,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855885348,California,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855870132,California,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855910556,California,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855889032,Illinois,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1855843912,Florida,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855869640,Ohio,0.0,1.0,1.0,1.0,1,Probably
1855870268,Maryland,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1855885188,North Carolina,,,0.0,1.0,0,"Yes, definitely"
1855873680,California,0.0,1.0,1.0,0.0,0,Undecided
1855887834,Indiana,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855888930,New York,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1855869052,Michigan,1.0,0.0,1.0,1.0,1,I plan to vote before November 5th
1855869752,Michigan,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855873812,Oklahoma,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855886100,Wisconsin,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855889202,Mississippi,,,,1.0,0,Probably
1855901300,Washington,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855899618,Alabama,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855869796,California,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855885504,Florida,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1852841224,Texas,,,,0.0,0,Undecided
1855733286,Louisiana,0.0,1.0,1.0,1.0,1,I plan to vote before November 5th
1855897194,Wisconsin,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855813158,California,,,,1.0,0,"Yes, definitely"
1855869040,California,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855869586,Wisconsin,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855885378,Massachusetts,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855915206,Colorado,1.0,0.0,1.0,1.0,1,Probably
1855870454,Colorado,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855781138,Texas,,,,1.0,0,"Yes, definitely"
1855942194,Tennessee,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855927556,Massachusetts,,,,1.0,0,Probably
1855942146,Mississippi,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855915074,Illinois,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855942190,Missouri,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855953004,Ohio,0.0,1.0,1.0,1.0,1,I plan to vote before November 5th
1855956686,Virginia,,,,1.0,0,"Yes, definitely"
1855955202,Michigan,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855957084,South Carolina,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855957490,Texas,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855956564,Florida,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855915940,South Dakota,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855941580,Florida,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855969580,Georgia,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855956762,Kansas,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855953098,Mississippi,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1855970838,New York,1.0,0.0,1.0,0.0,0,Undecided
1855957086,Kentucky,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855956190,North Carolina,0.0,1.0,1.0,1.0,1,Probably
1855942038,Ohio,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855981726,Michigan,1.0,0.0,1.0,1.0,1,Probably
1855970590,Michigan,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855963314,New Jersey,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1855941654,Oregon,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855981778,Arizona,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855941806,Louisiana,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855952864,Vermont,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855956652,Virginia,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855956384,Georgia,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855981528,California,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855972428,Georgia,,,,1.0,1,"Yes, definitely"
1855956354,Florida,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855981904,South Dakota,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855869332,Maryland,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855971034,Michigan,0.0,1.0,1.0,1.0,1,Probably
1855975054,New York,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855971220,California,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855995510,North Carolina,,,,1.0,0,I plan to vote before November 5th
1855995464,Florida,,,,1.0,0,"Yes, definitely"
1855982192,Washington,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855981502,New Jersey,1.0,0.0,1.0,1.0,1,I plan to vote before November 5th
1855970932,Kansas,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855981636,California,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1855956768,Missouri,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855996364,Minnesota,0.0,1.0,1.0,1.0,1,I plan to vote before November 5th
1855982558,New York,,,,0.0,0,Undecided
1855996314,Pennsylvania,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856014862,Michigan,,,,1.0,0,"Yes, definitely"
1855996614,Texas,,,,1.0,1,"Yes, definitely"
1855997554,Michigan,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855996474,Wisconsin,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855981444,Pennsylvania,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856014614,Texas,,,,0.0,0,No
1856015242,Ohio,,,,0.0,0,No
1855995438,Kentucky,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855996536,Michigan,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855995794,Florida,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856015658,California,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856014612,Georgia,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855996240,Indiana,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856022558,California,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1856015044,Ohio,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855959252,Ohio,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856019118,Vermont,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1855998666,Missouri,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855780634,Pennsylvania,,,,0.0,0,No
1855999764,District Of Columbia,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1856022216,Indiana,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856015848,Florida,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1854651266,California,0.0,0.0,1.0,1.0,1,Probably
1855967778,Iowa,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856019158,Kansas,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1856034082,Texas,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1856033812,Washington,,,,0.0,0,No
1856033754,Hawaii,1.0,0.0,1.0,1.0,0,Probably
1856034126,Maine,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1856034056,Michigan,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856037168,Illinois,,,0.0,1.0,0,"Yes, definitely"
1856035716,Texas,,,,0.0,0,No
1856037346,Oklahoma,0.0,1.0,1.0,1.0,1,Probably
1856032706,Arizona,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856014368,Florida,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856014990,California,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1854776226,Ohio,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856037374,Florida,0.0,1.0,1.0,1.0,1,I plan to vote before November 5th
1855995250,Ohio,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1856033916,Wisconsin,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855275174,New Mexico,,,,1.0,0,Probably
1854618898,Vermont,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1854680518,Minnesota,,,,1.0,1,"Yes, definitely"
1855981538,New Mexico,0.0,1.0,1.0,1.0,1,Probably
1856015684,North Carolina,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1856033726,Mississippi,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1856050404,North Carolina,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856040334,New York,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1856037614,Missouri,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855996462,New York,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1856015656,Wisconsin,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1856040340,Arizona,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1856051466,Washington,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1856037540,Florida,0.0,1.0,1.0,1.0,1,I plan to vote before November 5th
1856033922,Pennsylvania,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855850694,Connecticut,,,,1.0,0,Probably
1856045854,North Carolina,,,,0.0,0,No
1856019212,Connecticut,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1856059736,North Carolina,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856070298,District Of Columbia,,,,0.0,0,No
1856070088,Wisconsin,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1856033882,Pennsylvania,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1856043400,Ohio,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856049490,Alabama,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856065544,Michigan,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1856084242,California,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1856070048,Mississippi,,,,1.0,1,"Yes, definitely"
1856066040,New York,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1856048962,North Carolina,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1854817748,Iowa,,,,0.0,0,Undecided
1856084046,Connecticut,,,,1.0,1,I plan to vote before November 5th
1856081578,Michigan,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856065870,Pennsylvania,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856065520,Florida,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856084162,Illinois,,,,0.0,0,No
1856069282,Connecticut,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856084266,Massachusetts,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856087820,Montana,0.0,1.0,1.0,0.0,1,No
1856047326,Ohio,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856065852,Virginia,,,,1.0,0,"Yes, definitely"
1856084488,New York,,,,1.0,1,"Yes, definitely"
1856084148,Nebraska,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1856084272,Washington,0.0,1.0,1.0,1.0,1,Probably
1854512466,Missouri,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1854752466,Maine,1.0,0.0,1.0,1.0,1,Probably
1856066242,Texas,,,,1.0,0,"Yes, definitely"
1854361670,Illinois,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1856069810,California,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856015664,Tennessee,,,,0.0,0,No
1856084000,Illinois,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856069652,Nevada,,,,1.0,1,"Yes, definitely"
1856070100,Illinois,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856118190,Colorado,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856090416,Texas,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855833138,Georgia,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1854258018,Arizona,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1855888992,Texas,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1855915420,Wisconsin,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855894046,Texas,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1855910934,South Carolina,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856111780,Pennsylvania,,,,0.0,0,No
1854589598,Ohio,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856116512,West Virginia,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1856118358,New York,,,,0.0,0,No
1854643742,Kentucky,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1854822558,California,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856118594,Ohio,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1848825200,South Carolina,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856118386,Louisiana,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856087362,Louisiana,,,,0.0,1,Undecided
1853584338,Massachusetts,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856092876,Washington,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1854438194,Michigan,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856090298,Texas,,,,1.0,1,"Yes, definitely"
1856119050,Missouri,0.0,1.0,1.0,1.0,1,Probably
1856131670,California,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856114886,California,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1855995420,Texas,0.0,1.0,1.0,1.0,0,I plan to vote before November 5th
1856084560,Massachusetts,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1856119412,Colorado,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856125662,Kansas,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1856044644,New York,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856093878,California,,,,0.0,0,Undecided
1856131582,California,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1856083988,Louisiana,,,,1.0,0,"Yes, definitely"
1856118536,Ohio,,,,0.0,0,No
1856051724,Ohio,,,,1.0,1,"Yes, definitely"
1854645160,Oklahoma,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856111874,Michigan,,,,1.0,1,"Yes, definitely"
1856131852,Georgia,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1856084404,New Mexico,,,,1.0,1,"Yes, definitely"
1856118554,Texas,,,,1.0,0,"Yes, definitely"
1856143902,New York,,,,0.0,0,No
1856135534,New York,,,,0.0,0,No
1856131736,Iowa,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1856070434,Florida,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1856136886,Rhode Island,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1856135368,Washington,0.0,1.0,1.0,1.0,1,"Yes, definitely"
